type_category_name,type_family_name,type_type_name
"Generic Models","Adaptive Panel KTC","D2 Perf. Flat Window"
"Generic Models","Adaptive Panel KTC","Door Band Placeholders"
"Generic Models","Adaptive Panel KTC","E1 Perf. 3D"
"Generic Models","Adaptive Panel KTC","F1 perf. 3D Window"
"Generic Models","Adaptive Panel KTC","F2 Perf. 3D Panel"
"Generic Models","Adaptive Panel KTC","G1 Flat"
"Generic Models","Adaptive Panel KTC",Glazing
"Generic Models","Adaptive Panel KTC","Gutter 01"
"Generic Models","Adaptive Panel KTC",Intersection
"Generic Models","Adaptive Panel KTC",Soffit
"Generic Models","Adaptive Panel KTC","To Be Assigned"
"Generic Models","Adaptive Panel Top of Steel 5 Point","Buildup 2a"
"Generic Models",Adaptive_panels,Base_build
"Generic Models",Adap_BalustradeLouvre8pt,"Balustrade Louvre"
"Generic Models",Adap_BRCanopyFin,Adap_BRCanopyFin
"Generic Models",Adap_CanopyFin8pt,"Canopy Fin"
"Generic Models",Adap_EWBalustrade,Balustrade
"Generic Models",AHU,AHU
"Generic Models","AHU Access Zone","AHU Access Zone"
"Generic Models","AHU Access Zone1","AHU Access Zone"
"Generic Models","AHU Access Zone1","AHU Access Zone 2"
"Generic Models",AP_GM_basin,AP_GM_basin
"Generic Models","AP_GM_Elevator Deep Front 1600Kg - Additional","2800D x 2600W mm Shaft"
"Generic Models","AP_GM_Elevator Deep Through 1600Kg","3050D x 2600W mm Shaft"
"Generic Models","AP_GM_Elevator Deep Through 1600Kg","3050D x 2600W mm Shaft_Entrance 2"
"Generic Models","AP_GM_Elevator Deep Through 1600Kg","3050D x 2600W mm Shaft_Ped Tunnel"
"Generic Models","AP_GM_Elevator Double Wide Front 1600Kg","2500D x 5950W mm Shaft"
"Generic Models","AP_GM_Elevator Front Hospital Type","2500D x 1700W mm Shaft"
"Generic Models","AP_GM_Elevator Front Office 1000Kg","2440D x 2160W mm Shaft"
"Generic Models","AP_GM_Elevator Front Service","1700D x 1800W mm Shaft"
"Generic Models","AP_GM_Elevator Wide Front 1600Kg","2500D x 2900W mm Shaft"
"Generic Models",AP_GM_Escalator,AP_GM_Escalator
"Generic Models",AP_GM_Escalator,Escalator
"Generic Models",AP_GM_Escalator1,"AP_GM_Escalator OLD"
"Generic Models",AP_GM_Ladder,Ladder
"Generic Models","AP_GM_Ladder w Cage","Ladder with Cage"
"Generic Models","AP_GM_Multiple toilet","AP_GM_Multiple toilet"
"Generic Models","AP_GM_Platform Stencil","Line 1"
"Generic Models","AP_GM_Platform Stencil","Line 5"
"Generic Models","AP_GM_Stair Cut for Curved Wall","AP_GM_Stair Cut for Curved Wall"
"Generic Models",AP_GM_Urinal,AP_GM_Urinal
"Generic Models","AP_GM_Wall Angle Cut","AP_GM_Wall Angle Cut"
"Generic Models","AP_GM_WC Accessible","AP_GM_WC Accessible"
"Generic Models",AP_GM_WC1,"AP_GM_WC 2"
"Generic Models","AP_ME_TV Fan_AECOM_BACS","17100L x 3300W mm"
"Generic Models",AP_Pit,"AP_1000x1000x1000dp Sump"
"Generic Models",AP_Pit,"AP_1200x12740x800dp Sump"
"Generic Models",AP_Pit,"AP_1400x1000x1000dp Sump"
"Generic Models",AP_Pit,"AP_1400x1500x1000dp Sump"
"Generic Models",AP_Pit,"AP_1400x1500x1500dp Sump"
"Generic Models",AP_Pit,"AP_1500x1500x1500dp Sump"
"Generic Models",AP_Pit,"AP_2000x2000x1500dp Sump"
"Generic Models",AP_Pit,"AP_2200x3700x3000dp Sump"
"Generic Models",AP_Pit,"AP_2400x7740x850dp Sump"
"Generic Models",AP_Pit,"AP_2600x1000x1000dp Sump"
"Generic Models",AP_Pit,"AP_2600x12740x800dp Sump"
"Generic Models",AP_Pit,"AP_2600x1500x1000dp Sump"
"Generic Models",AP_Pit,"AP_2600x1500x1500dp Sump"
"Generic Models",AP_Pit,"AP_2600x7650x3000dp Sump"
"Generic Models",AP_Pit,"AP_2700x3700x3000dp Sump"
"Generic Models",AP_Pit,"AP_2800x1000x1000dp Sump"
"Generic Models",AP_Pit,"AP_2800x1500x1000dp Sump"
"Generic Models",AP_Pit,"AP_2800x1500x1500dp Sump"
"Generic Models",AP_Pit,"AP_300x3000x300dp Sump"
"Generic Models",AP_Pit,"AP_300x300x220dp Earthing Pit"
"Generic Models",AP_Pit,"AP_300x300x300dp Sump"
"Generic Models",AP_Pit,"AP_300x300x450dp Sump"
"Generic Models",AP_Pit,"AP_3300x5650x3000dp Sump"
"Generic Models",AP_Pit,"AP_3400x7740x850dp Sump"
"Generic Models",AP_Pit,"AP_3500x3700x3000dp Sump"
"Generic Models",AP_Pit,"AP_3600x1000x1000dp Sump"
"Generic Models",AP_Pit,"AP_3700x3460x2200dp Sump"
"Generic Models",AP_Pit,"AP_3700x3560x2200dp Sump"
"Generic Models",AP_Pit,"AP_3700x3700x3000dp Sump"
"Generic Models",AP_Pit,"AP_400x400x1000dp Sump"
"Generic Models",AP_Pit,"AP_450x450x450dp Sump"
"Generic Models",AP_Pit,"AP_4925x3900x3000dp Sump"
"Generic Models",AP_Pit,"AP_5435x1450x3000dp Sump"
"Generic Models",AP_Pit,"AP_600x600x1000dp Sump"
"Generic Models",AP_Pit,"AP_600x600x1291dp Sump"
"Generic Models",AP_Pit,"AP_600x600x1355dp Sump"
"Generic Models",AP_Pit,"AP_600x600x1403dp Sump"
"Generic Models",AP_Pit,"AP_600x600x1485dp Sump"
"Generic Models",AP_Pit,"AP_600x600x1563dp Sump"
"Generic Models",AP_Pit,"AP_600x600x170dp Elevator Sump (in mass conc infill)"
"Generic Models",AP_Pit,"AP_600x600x1817dp Sump"
"Generic Models",AP_Pit,"AP_600x600x1847dp Sump"
"Generic Models",AP_Pit,"AP_600x600x430dp Elevator Sump (in raft)"
"Generic Models",AP_Pit,"AP_600x600x600dp Elevator Sump"
"Generic Models",AP_Pit,"AP_600x600x633dp Sump"
"Generic Models",AP_Pit,"AP_600x600x690dp Sump"
"Generic Models",AP_Pit,"AP_600x600x738dp Sump"
"Generic Models",AP_Pit,"AP_600x600x800dp Elevator Sump"
"Generic Models",AP_Pit,"AP_600x600x817dp Sump"
"Generic Models",AP_Pit,"AP_600x600x899dp Sump"
"Generic Models",AP_Pit,"AP_600x600x904dp Sump"
"Generic Models",AP_Pit,"AP_600x600x965dp Sump"
"Generic Models",AP_Pit,"AP_800x800x1000dp Sump"
"Generic Models",AP_Pit,"AP_800x800x633dp Sump"
"Generic Models",AP_Pit,"AP_800x800x690dp Sump"
"Generic Models",AP_Pit,"AP_900x9000x1000dp Sump"
"Generic Models",AP_Pit,"AP_900x900x1200dp Sump"
"Generic Models",AP_Pit,"AP_Escalator Pit (double) 4700x3120x1000dp (below SSL)"
"Generic Models",AP_Pit,"AP_Escalator Pit (double) 4700x3120x1050dp (below SSL)"
"Generic Models",AP_Pit,"AP_Escalator Pit (double) 4700x3370x1000dp (below SSL)"
"Generic Models",AP_Pit,"AP_Escalator Pit (double) 6250x1730x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Escalator Pit (single) 4700x1590x1000dp"
"Generic Models",AP_Pit,"AP_Escalator Pit (triple) 4700x4780x1050dp (below SSL)"
"Generic Models",AP_Pit,"AP_Escalator Pit 4700x1590x1000dp"
"Generic Models",AP_Pit,"AP_Escalator Pit 4700x1670x1000dp"
"Generic Models",AP_Pit,"AP_Lift Pit 1700x2500x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 1800x1700x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 1800x1950x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 2500x5800x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 2600x2800x1500dp (from SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 2600x3000x1500dp (from SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 2600x3050x1500dp (from SSL) 2"
"Generic Models",AP_Pit,"AP_Lift Pit 2600x3150x1500dp (from SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 2615x6100x1500dp (below SSL) 2"
"Generic Models",AP_Pit,"AP_Lift Pit 2800x3150x1500dp (from SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 2900x3100x1500dp (from SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 3000x1700x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 3070x3050x1500dp (from SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 3100x3800x3280dp"
"Generic Models",AP_Pit,"AP_Lift Pit 3850x3800x3280dp"
"Generic Models",AP_Pit,"AP_Lift Pit 5950x2500x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 6030x2550x1500dp (below SSL)"
"Generic Models",AP_Pit,"AP_Lift Pit 7800x3050x1500dp (from SSL)"
"Generic Models",AP_Pit,"AP_Sump Pit 1200x12000x3300dp"
"Generic Models",AP_Pit,"AP_Sump Pit 2000x2000x2000dp"
"Generic Models",AP_Pit,"AP_Sump Pit 2350x2350x2000dp"
"Generic Models",AP_Pit,"AP_Sump Pit 2555x2000x2000dp"
"Generic Models","AP_SE_Train Line 5","AP_SE_Train Line 5"
"Generic Models","AP_Str South Tunnel Connection Wall Opening","5900 DP x9200 WD"
"Generic Models","AP_Str Wall Openingrfa","1000 DP x 1400 WD"
"Generic Models","AP_Str Wall Openingrfa","1000 DP x1000 WD"
"Generic Models","AP_Str Wall Openingrfa","1000 DP x3500 WD"
"Generic Models","AP_Str Wall Openingrfa","1000 DP x740 WD"
"Generic Models","AP_Str Wall Openingrfa","1100 DP x1200 WD"
"Generic Models","AP_Str Wall Openingrfa","1150 DP x 800 WD"
"Generic Models","AP_Str Wall Openingrfa","1200 DP x 2600 WD"
"Generic Models","AP_Str Wall Openingrfa","1200 DP x 3000 WD"
"Generic Models","AP_Str Wall Openingrfa","1250 DP x 1250 WD"
"Generic Models","AP_Str Wall Openingrfa","1250 DP x 650 WD"
"Generic Models","AP_Str Wall Openingrfa","1250 DP x 800 WD"
"Generic Models","AP_Str Wall Openingrfa","1450 DP x1000 WD"
"Generic Models","AP_Str Wall Openingrfa","1500 DP x 2100 WD"
"Generic Models","AP_Str Wall Openingrfa","1600 DP x 2000 WD"
"Generic Models","AP_Str Wall Openingrfa","1600 DP x 2250 WD"
"Generic Models","AP_Str Wall Openingrfa","1750 DP x1200 WD"
"Generic Models","AP_Str Wall Openingrfa","1800 DP x 1085 WD"
"Generic Models","AP_Str Wall Openingrfa","1800 DP x 1500 WD"
"Generic Models","AP_Str Wall Openingrfa","1950 DP x 850 WD"
"Generic Models","AP_Str Wall Openingrfa","2000 DP x 3000 WD"
"Generic Models","AP_Str Wall Openingrfa","2000 DP x 4975 WD"
"Generic Models","AP_Str Wall Openingrfa","2000 DP x1000 WD"
"Generic Models","AP_Str Wall Openingrfa","2150 DP x 1800 WD"
"Generic Models","AP_Str Wall Openingrfa","2150 DP x 2400 WD"
"Generic Models","AP_Str Wall Openingrfa","2150 DP x 915 WD"
"Generic Models","AP_Str Wall Openingrfa","2200 DP x 1200 WD"
"Generic Models","AP_Str Wall Openingrfa","2210 DP x 1085 WD"
"Generic Models","AP_Str Wall Openingrfa","2260 DP x 1145 WD"
"Generic Models","AP_Str Wall Openingrfa","2260 DP x 1160 WD"
"Generic Models","AP_Str Wall Openingrfa","2260 DP x 1275 WD"
"Generic Models","AP_Str Wall Openingrfa","2260 DP x 1500 WD"
"Generic Models","AP_Str Wall Openingrfa","2310 DP x 1085 WD"
"Generic Models","AP_Str Wall Openingrfa","2400 DP x 1145 WD"
"Generic Models","AP_Str Wall Openingrfa","2480 DP x1260 WD"
"Generic Models","AP_Str Wall Openingrfa","2500 DP x 1100 WD"
"Generic Models","AP_Str Wall Openingrfa","2500 DP x 1500 WD"
"Generic Models","AP_Str Wall Openingrfa","2500 DP x 2500 WD"
"Generic Models","AP_Str Wall Openingrfa","2530 DP x 1160 WD"
"Generic Models","AP_Str Wall Openingrfa","2530 DP x 1260 WD"
"Generic Models","AP_Str Wall Openingrfa","2590DP x 10000WD"
"Generic Models","AP_Str Wall Openingrfa","2600 DP x 2600 WD"
"Generic Models","AP_Str Wall Openingrfa","2700 DP x 1380 WD"
"Generic Models","AP_Str Wall Openingrfa","2700 DP x 1400 WD"
"Generic Models","AP_Str Wall Openingrfa","2710 DP x 1400 WD"
"Generic Models","AP_Str Wall Openingrfa","2860 DP x 1160 WD"
"Generic Models","AP_Str Wall Openingrfa","300 DP x 300 WD"
"Generic Models","AP_Str Wall Openingrfa","300 DP x 400 WD"
"Generic Models","AP_Str Wall Openingrfa","300 DP x 600 WD"
"Generic Models","AP_Str Wall Openingrfa","3000 DP x 3000 WD"
"Generic Models","AP_Str Wall Openingrfa","3010 DP x 1160 WD"
"Generic Models","AP_Str Wall Openingrfa","3300 DP x 3300 WD"
"Generic Models","AP_Str Wall Openingrfa","3465 DP x 2425 WD"
"Generic Models","AP_Str Wall Openingrfa","350 DP x 350 WD"
"Generic Models","AP_Str Wall Openingrfa","3700 DP x 2120 WD"
"Generic Models","AP_Str Wall Openingrfa","3800 DP x 3100 WD"
"Generic Models","AP_Str Wall Openingrfa","4000 DP x 1750 WD"
"Generic Models","AP_Str Wall Openingrfa","4000 DP x 1800 WD"
"Generic Models","AP_Str Wall Openingrfa","4000 DP x 2700 WD"
"Generic Models","AP_Str Wall Openingrfa","420 DP x 450 WD"
"Generic Models","AP_Str Wall Openingrfa","450 DP x 575 WD"
"Generic Models","AP_Str Wall Openingrfa","4500 DP x 2150 WD"
"Generic Models","AP_Str Wall Openingrfa","4500 DP x 2510 WD 2"
"Generic Models","AP_Str Wall Openingrfa","500 DP x 1145 WD"
"Generic Models","AP_Str Wall Openingrfa","500 DP x 500 WD"
"Generic Models","AP_Str Wall Openingrfa","500 DP x 600 WD"
"Generic Models","AP_Str Wall Openingrfa","5000 DP x 2510 WD"
"Generic Models","AP_Str Wall Openingrfa","510 DP x 2200 WD"
"Generic Models","AP_Str Wall Openingrfa","5300 DP x 2510 WD 2"
"Generic Models","AP_Str Wall Openingrfa","550 DP x 900 WD"
"Generic Models","AP_Str Wall Openingrfa","630 DP x 1120 WD"
"Generic Models","AP_Str Wall Openingrfa","700 DP x 1500 WD"
"Generic Models","AP_Str Wall Openingrfa","750 DP x 700 WD"
"Generic Models","AP_Str Wall Openingrfa","800 DP x 1250 WD"
"Generic Models","AP_Str Wall Openingrfa","800 DP x 400 WD"
"Generic Models","AP_Str Wall Openingrfa","800 DP x 800 WD"
"Generic Models","AP_Str Wall Openingrfa","850 DP x 850 WD"
"Generic Models","AP_Str Wall Openingrfa","860 DP x1200 WD"
"Generic Models","AP_Str Wall Openingrfa","870 DP x 1200 WD"
"Generic Models","AP_Str Wall Openingrfa","900 DP x 900 WD"
"Generic Models","AP_Str Wall Openingrfa","900 DP x1000 WD"
"Generic Models","AP_Str Wall Openingrfa","900 DP x900 WD 2"
"Generic Models","AP_Str Wall Openingrfa","950 DP x 950 WD"
"Generic Models","AP_Str Wall TBM Ring Beam Notch","1000 DP x 1400 WD"
"Generic Models","AP_Str Wall TBM Ring Beam Notch","1000 DP x1000 WD"
"Generic Models","AP_Str Wall TBM Ring Beam Notch","1800 DP x 1500 WD"
"Generic Models","AP_Str Wall TBM Ring Beam Notch","2150 DP x 1800 WD"
"Generic Models","AP_Str Wall TBM Ring Beam Notch","2150 DP x 2400 WD"
"Generic Models",AP_Sump,"300x300x300dp SUMP"
"Generic Models",AP_Sump,"300x300x350dp SUMP"
"Generic Models",AP_Sump,"300x300x400dp SUMP"
"Generic Models",AP_Sump,"300x300x450dp SUMP"
"Generic Models",AP_Sump,"450x450x500dp SUMP"
"Generic Models",AP_Train,AP_Train
"Generic Models",AP_Train1,"AP_Train 2"
"Generic Models","AP_WN_Tunnel Aperture","4960 Ra mm"
"Generic Models",ArAs-WC,ArAs-WC
"Generic Models",ArAs-WC-Accessible,ArAs-WC-Accessible
"Generic Models",ArAs-Wheelchair_Zone,"Wheelchair & Attendant - 1570 x 750mm"
"Generic Models",Aras_Escalator,"4600H mm"
"Generic Models",ArAs_Lift,"12  Person Lift"
"Generic Models",ArAs_Lift,"13 Person Car/strechers"
"Generic Models",ArAs_Lift,"17  Person Lift"
"Generic Models",ArAs_Lift,"17  Person Lift / 1275"
"Generic Models",ArAs_Lift,"17  Person Lift / 1600"
"Generic Models",ArAs_Lift,"2500kg Goods Lift"
"Generic Models",ArAs_Lift,"2500kg Goods Lift 180 Degress"
"Generic Models",ArAs_Lift,"2500kg Goods Lift NE"
"Generic Models",ArAs_Lift,"2500kg Goods Lift NW"
"Generic Models",ArAs_Lift,"2500kg Goods Lift SE"
"Generic Models",ArAs_Lift,"2500kg Goods Lift SW"
"Generic Models",ArAs_Lift,"3000kg Goods Lift"
"Generic Models",ArAs_Lift,"8 Person Lift"
"Generic Models",ArAs_Lift,"8 Person Lift 2"
"Generic Models",ArAs_Lift,"Fire Fighting Lift_Stretcher"
"Generic Models",ArAs_Lift,"NE VIP ACCESS 2000X1400 mm"
"Generic Models",ArAs_Lift,"NW VIP ACCESS 2000X1400 mm"
"Generic Models",ArAs_Lift,"Part M 1100x 1400"
"Generic Models","ArAs_Lift - Double Sided","10 Person"
"Generic Models","ArAs_Lift - Double Sided","13 Person Deep Car"
"Generic Models","ArAs_Lift - Double Sided","13 Person Wide Car"
"Generic Models","ArAs_Lift - Double Sided",1600kg
"Generic Models","ArAs_Lift - Double Sided",2500kg
"Generic Models","ArAs_Lift - Double Sided","8 Person"
"Generic Models","ArAs_Lift no car","13 Person Car/strechers"
"Generic Models","ArAs_Lift no car","17  Person Lift"
"Generic Models","ArAs_Lift no car","17  Person Lift / 1275"
"Generic Models","ArAs_Lift no car","2500kg Goods Lift"
"Generic Models","ArAs_Lift no car","8 Person Lift"
"Generic Models","ArAs_Lift no car","8 Person Lift 2"
"Generic Models",ArAs_Lift180,"13 Person Car/strechers"
"Generic Models",ArAs_Lift180,"13 Person Car/strechers 1100x2100"
"Generic Models",ArAs_Lift180,"13 Person Car/strechers 1100x2100 NE PASSENGER LIFT"
"Generic Models",ArAs_Lift180,"13 Person Car/strechers 1100x2100 NW PASSENGER LIFT"
"Generic Models",ArAs_Lift180,"13 Person Car/strechers 1100x2100 SW PASSENGER LIFT 2"
"Generic Models",ArAs_Lift180,"13 Person Car/strechers 1400x2400 SE PASSENGER LIFT"
"Generic Models",ArAs_Lift180,"17  Person Lift"
"Generic Models",ArAs_Lift180,"17  Person Lift / 1275"
"Generic Models",ArAs_Lift180,"2500kg Goods Lift"
"Generic Models",ArAs_Lift180,"8 Person Lift"
"Generic Models",ArAs_Lift180,"8 Person Lift 2"
"Generic Models","Aras_Stadiumseat_simple 2015",Club
"Generic Models","ArAs_Wall Hatch",600x600mm
"Generic Models",Aras_WC_GrabBar,ADA_Grab_Bar_2282
"Generic Models",Aras_WC_ToiletRollHolder,WP149DolphinPrestigeToiletRollHolder
"Generic Models","Arc panel","Arc panel"
"Generic Models",Arup_Openning_Door_Wall,Core
"Generic Models","B-Map Directory","Map Directory"
"Generic Models",BASEPLATE,BASEPLATE
"Generic Models","BASEPLATE 6 HOLES",BP2A
"Generic Models","BASEPLATE 6 VERTICAL",BP2A
"Generic Models",BEAM,BEAM
"Generic Models",BEAM1,BEAM
"Generic Models",Blockwork_Openning,1010x2110
"Generic Models",Blockwork_Openning,1210x2110
"Generic Models",Blockwork_Openning,1510x2110
"Generic Models",Blockwork_Openning,1810x2110
"Generic Models",Blockwork_Openning,810x2110
"Generic Models",Blockwork_Openning,910x2110
"Generic Models","Bottom of Steel",3a
"Generic Models","Bottom of Steel 3",3a
"Generic Models","Bottom of Steel 3","To Be Assigned"
"Generic Models","Bottom of Steel 5",2c
"Generic Models","Bottom of Steel 5","B2 3D"
"Generic Models","Bottom of Steel 5","B3 3D"
"Generic Models","Bottom of Steel 5","Build up srf 2a"
"Generic Models","Bottom of Steel 5","Build up srf 3a"
"Generic Models","Bottom of Steel 5","G1 Flat"
"Generic Models","Bottom of Steel 7",3a
"Generic Models","Bottom of Steel 8",3a
"Generic Models","Bottom Of Steel Surface","Bottom Of Steel Surface"
"Generic Models","BOWL PANELS","BOWL PANELS"
"Generic Models",Builderswork_Opening_Circular_Floor,"Arup UKMEA_Generic Model"
"Generic Models",Builderswork_Opening_Circular_Floor,Builderswork_Opening_Circular_Floor
"Generic Models",Builderswork_Opening_Circular_Wall,"Arup UKMEA_Generic Model"
"Generic Models",Builderswork_Opening_Circular_Wall,Builderswork_Opening_Circular_Wall
"Generic Models",Builderswork_Opening_Elec_Riser,"Arup UKMEA_Generic Model"
"Generic Models",Builderswork_Opening_Mech_Riser,"Arup UKMEA_Generic Model"
"Generic Models",Builderswork_Opening_Rectangular_Floor,"Arup UKMEA_Generic Model"
"Generic Models",Builderswork_Opening_Rectangular_Floor,Builderswork_Opening_Rectangular_Floor
"Generic Models",Builderswork_Opening_Rectangular_Wall,"Arup UKMEA_Generic Model"
"Generic Models",Builderswork_Opening_Rectangular_Wall,"Builderswork Opening"
"Generic Models",Builderswork_Opening_Rectangular_Wall,Builderswork_Opening_Rectangular_Wall
"Generic Models",Builderswork_Opening_Rectangular_Wall,"Lateral Penetration"
"Generic Models","Builderswork_Placeholder Opening_Circular_Floor","Between 85mm and 225mm"
"Generic Models","Builderswork_Placeholder Opening_Circular_Floor","Less Than 85mm"
"Generic Models","Builderswork_Placeholder Opening_Circular_Floor","Pop ups +85mm"
"Generic Models","Builderswork_Placeholder Opening_Group_Floor","Generic 150X300"
"Generic Models","Builderswork_Placeholder Opening_Group_Floor","Generic 50X150"
"Generic Models",Buildup,2a
"Generic Models","Buildup 3",2a
"Generic Models","Buildup 5","Buildup 2a"
"Generic Models","Buildup 7",2a
"Generic Models","Buildup 8",2a
"Generic Models","Buildup Return","A1 Flat 2"
"Generic Models","Buildup Return","A1 Flat 3"
"Generic Models","Buildup Return","A2 Flat"
"Generic Models","Buildup Return","A3 Flat"
"Generic Models","Buildup Return","A4 Flat"
"Generic Models","Buildup Return","A5 Flat"
"Generic Models","Buildup Return","A6 Flat"
"Generic Models","Buildup Return","B1 3D"
"Generic Models","Buildup Return","B1 3D 2"
"Generic Models","Buildup Return","B1 3D 3"
"Generic Models","Buildup Return","B2 3D"
"Generic Models","Buildup Return","Build Up srf 2a"
"Generic Models","Buildup Return","Build Up srf 2a red"
"Generic Models","Buildup Return","Build Up srf 2c"
"Generic Models","Buildup Return","Buildup 2b"
"Generic Models","Buildup Return","C1 Perf Flat"
"Generic Models","Buildup Return","C2 Perf. Flat"
"Generic Models","Buildup Return","D1 Perf. Flat Window"
"Generic Models","Buildup Return","D2 Perf. Flat Panel"
"Generic Models","Buildup Return","D2 Perf. Flat Window"
"Generic Models","Buildup Return","Door Band Placeholders"
"Generic Models","Buildup Return","E1 Perf. 3D"
"Generic Models","Buildup Return","F1 perf. 3D Window"
"Generic Models","Buildup Return","F2 Perf. 3D Panel"
